Subject	Object	IRI	DiseaseLocation	Direct	Inherited
EFO:0000472	epigenetic factor	http://www.ebi.ac.uk/efo/EFO_0000472		0	0
EFO:0000473	epigenetic status	http://www.ebi.ac.uk/efo/EFO_0000473		0	0
EFO:0000474	epilepsy	http://www.ebi.ac.uk/efo/EFO_0000474	UBERON:0000955	3	20
EFO:0000478	esophageal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000478	UBERON:0001043,EFO:0000405	0	0
EFO:0000479	essential thrombocythemia	http://www.ebi.ac.uk/efo/EFO_0000479	CL:0000763	1	0
EFO:0000480	event death	http://www.ebi.ac.uk/efo/EFO_0000480		0	0
EFO:0000482	event free survival time	http://www.ebi.ac.uk/efo/EFO_0000482		0	0
EFO:0000483	exercise	http://www.ebi.ac.uk/efo/EFO_0000483		5	0
EFO:0000487	exposure	http://www.ebi.ac.uk/efo/EFO_0000487		0	0
EFO:0000488	external control ratio	http://www.ebi.ac.uk/efo/EFO_0000488		0	0
EFO:0000489	extra-adrenal sympathetic paraganglioma	http://www.ebi.ac.uk/efo/EFO_0000489	UBERON:0000013	0	0
EFO:0000490	extraction protocol	http://www.ebi.ac.uk/efo/EFO_0000490		0	0
EFO:0000493	family history	http://www.ebi.ac.uk/efo/EFO_0000493		1	12
EFO:0000494	feature extraction	http://www.ebi.ac.uk/efo/EFO_0000494		0	0
EFO:0000495	fetal growth restriction	http://www.ebi.ac.uk/efo/EFO_0000495	UBERON:0001987	1	0
EFO:0000497	fibromatosis	http://www.ebi.ac.uk/efo/EFO_0000497	CL:0000057	0	3
EFO:0000499	follicular thyroid adenoma	http://www.ebi.ac.uk/efo/EFO_0000499	UBERON:0002046	0	0
EFO:0000500	ganglioneuroma	http://www.ebi.ac.uk/efo/EFO_0000500	UBERON:0000013	0	0
EFO:0000501	follicular thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0000501	UBERON:0002046	0	0
EFO:0000502	ganglioneuroblastoma	http://www.ebi.ac.uk/efo/EFO_0000502		0	0
EFO:0000503	gastric adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000503	UBERON:0000945	0	0
EFO:0000504	gastric intestinal type adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000504	UBERON:0000160,UBERON:0000945	0	0
EFO:0000506	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506		0	0
EFO:0000507	generation	http://www.ebi.ac.uk/efo/EFO_0000507		0	0
EFO:0000508	genetic disorder	http://www.ebi.ac.uk/efo/EFO_0000508		0	646
EFO:0000510	genetic modification	http://www.ebi.ac.uk/efo/EFO_0000510		0	6
EFO:0000511	genetic trait	http://www.ebi.ac.uk/efo/EFO_0000511		0	0
EFO:0000512	reproductive system disease	http://www.ebi.ac.uk/efo/EFO_0000512		1	218
EFO:0000513	genotype	http://www.ebi.ac.uk/efo/EFO_0000513		0	0
EFO:0000514	germ cell tumor	http://www.ebi.ac.uk/efo/EFO_0000514		0	0
EFO:0000519	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	UBERON:0000955	0	2
EFO:0000523	growth condition	http://www.ebi.ac.uk/efo/EFO_0000523		0	1
EFO:0000524	head and neck disorder	http://www.ebi.ac.uk/efo/EFO_0000524	UBERON:0000033,UBERON:0000974	0	327
EFO:0000532	host	http://www.ebi.ac.uk/efo/EFO_0000532		0	0
EFO:0000534	hydrostatic pressure	http://www.ebi.ac.uk/efo/EFO_0000534		0	0
EFO:0000536	hyperplasia	http://www.ebi.ac.uk/efo/EFO_0000536		0	4
EFO:0000537	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537		23	17
EFO:0000538	hypertrophic cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0000538	UBERON:0002349	5	1
EFO:0000540	immune system disease	http://www.ebi.ac.uk/efo/EFO_0000540		6	427
EFO:0000541	immunoprecipitate	http://www.ebi.ac.uk/efo/EFO_0000541		0	4
EFO:0000542	individual	http://www.ebi.ac.uk/efo/EFO_0000542		0	0
EFO:0000544	infection	http://www.ebi.ac.uk/efo/EFO_0000544		0	0
EFO:0000545	infertility	http://www.ebi.ac.uk/efo/EFO_0000545		0	13
EFO:0000546	injury	http://www.ebi.ac.uk/efo/EFO_0000546		4	79
EFO:0000548	instrument	http://www.ebi.ac.uk/efo/EFO_0000548		0	0
EFO:0000549	insulinoma	http://www.ebi.ac.uk/efo/EFO_0000549	CL:0000168	0	2
EFO:0000551	intracranial hemorrhage	http://www.ebi.ac.uk/efo/EFO_0000551	UBERON:0003499	5	4
EFO:0000552	invasive breast ductal and lobular carcinoma	http://www.ebi.ac.uk/efo/EFO_0000552	UBERON:0001911	0	0
EFO:0000553	invasive lobular carcinoma	http://www.ebi.ac.uk/efo/EFO_0000553	UBERON:0001911	0	0
EFO:0000554	irradiate	http://www.ebi.ac.uk/efo/EFO_0000554		0	0
EFO:0000555	irritable bowel syndrome	http://www.ebi.ac.uk/efo/EFO_0000555		4	0
EFO:0000556	ischemia	http://www.ebi.ac.uk/efo/EFO_0000556		1	8
EFO:0000557	juvenile dermatomyositis	http://www.ebi.ac.uk/efo/EFO_0000557	UBERON:0000014,UBERON:0001015	0	0
EFO:0000558	Kaposi's sarcoma	http://www.ebi.ac.uk/efo/EFO_0000558	UBERON:0000014	0	0
EFO:0000559	keratinizing squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000559	CL:0000066	0	0
EFO:0000561	knock in expression	http://www.ebi.ac.uk/efo/EFO_0000561		0	0
EFO:0000562	labelling	http://www.ebi.ac.uk/efo/EFO_0000562		0	0
EFO:0000563	large cell neuroendocrine carcinoma	http://www.ebi.ac.uk/efo/EFO_0000563	UBERON:0000949	0	0
EFO:0000564	leiomyosarcoma	http://www.ebi.ac.uk/efo/EFO_0000564		0	0
EFO:0000565	leukemia	http://www.ebi.ac.uk/efo/EFO_0000565		0	39
EFO:0000568	light	http://www.ebi.ac.uk/efo/EFO_0000568		1	0
EFO:0000569	liposarcoma	http://www.ebi.ac.uk/efo/EFO_0000569	UBERON:0001013	0	0
EFO:0000571	lung adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000571	UBERON:0002048	4	0
EFO:0000572	lymphoblast	http://www.ebi.ac.uk/efo/EFO_0000572		0	0
EFO:0000574	lymphoma	http://www.ebi.ac.uk/efo/EFO_0000574		1	65
EFO:0000579	media	http://www.ebi.ac.uk/efo/EFO_0000579		0	1
EFO:0000580	medullary breast carcinoma	http://www.ebi.ac.uk/efo/EFO_0000580	UBERON:0001911	0	0
EFO:0000584	infectious meningitis	http://www.ebi.ac.uk/efo/EFO_0000584	UBERON:0001017	0	2
EFO:0000586	mesenchymal stem cell	http://www.ebi.ac.uk/efo/EFO_0000586		0	0
EFO:0000588	mesothelioma	http://www.ebi.ac.uk/efo/EFO_0000588	CL:0000222	3	2
EFO:0000589	metabolic disease	http://www.ebi.ac.uk/efo/EFO_0000589		3	243
EFO:0000595	monophasic synovial sarcoma	http://www.ebi.ac.uk/efo/EFO_0000595		0	0
EFO:0000597	129 mouse strain	http://www.ebi.ac.uk/efo/EFO_0000597		0	0
EFO:0000598	129S6	http://www.ebi.ac.uk/efo/EFO_0000598		0	0
EFO:0000599	129/Sv	http://www.ebi.ac.uk/efo/EFO_0000599		0	0
EFO:0000600	129X1/SvJ	http://www.ebi.ac.uk/efo/EFO_0000600		0	0
EFO:0000601	129xC57BL/6	http://www.ebi.ac.uk/efo/EFO_0000601		0	0
EFO:0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602		0	0
EFO:0000603	BALB/cByJ	http://www.ebi.ac.uk/efo/EFO_0000603		0	0
EFO:0000604	C57BL/10	http://www.ebi.ac.uk/efo/EFO_0000604		0	0
EFO:0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606		0	0
EFO:0000612	myocardial infarction	http://www.ebi.ac.uk/efo/EFO_0000612	UBERON:0000948	18	5
EFO:0000613	myxoid liposarcoma	http://www.ebi.ac.uk/efo/EFO_0000613	UBERON:0001013	0	0
EFO:0000616	neoplasm	http://www.ebi.ac.uk/efo/EFO_0000616		0	751
EFO:0000618	nervous system disease	http://www.ebi.ac.uk/efo/EFO_0000618		6	752
EFO:0000621	neuroblastoma	http://www.ebi.ac.uk/efo/EFO_0000621		1	0
EFO:0000622	neurofibroma	http://www.ebi.ac.uk/efo/EFO_0000622		0	0
EFO:0000625	nevus	http://www.ebi.ac.uk/efo/EFO_0000625	UBERON:0000014	0	5
EFO:0000627	number of injections	http://www.ebi.ac.uk/efo/EFO_0000627		0	0
EFO:0000629	observational design	http://www.ebi.ac.uk/efo/EFO_0000629		0	0
EFO:0000630	oligoastrocytoma	http://www.ebi.ac.uk/efo/EFO_0000630		0	0
EFO:0000632	oligodendroglioma	http://www.ebi.ac.uk/efo/EFO_0000632		0	0
EFO:0000633	operator variation	http://www.ebi.ac.uk/efo/EFO_0000633		0	0
EFO:0000635	organism part	http://www.ebi.ac.uk/efo/EFO_0000635		0	3
EFO:0000637	osteosarcoma	http://www.ebi.ac.uk/efo/EFO_0000637	UBERON:0001474	0	0
EFO:0000638	overall survival	http://www.ebi.ac.uk/efo/EFO_0000638		0	0
EFO:0000639	papillary cystadenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000639	CL:0000066	0	0
EFO:0000640	papillary renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000640	UBERON:0002113	0	0
EFO:0000641	papillary thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0000641	UBERON:0002046	0	0
EFO:0000643	pathogen	http://www.ebi.ac.uk/efo/EFO_0000643		0	0
EFO:0000644	pathogen test	http://www.ebi.ac.uk/efo/EFO_0000644		0	0
EFO:0000647	experiment performer	http://www.ebi.ac.uk/efo/EFO_0000647		0	0
EFO:0000648	period of infection	http://www.ebi.ac.uk/efo/EFO_0000648		1	0
EFO:0000649	periodontitis	http://www.ebi.ac.uk/efo/EFO_0000649	UBERON:0000033,UBERON:0000974	1	1
EFO:0000650	whooping cough	http://www.ebi.ac.uk/efo/EFO_0000650	UBERON:0001004	1	0
EFO:0000651	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651		0	766
EFO:0000653	phyllodes tumor	http://www.ebi.ac.uk/efo/EFO_0000653		0	0
EFO:0000658	plexiform neurofibroma	http://www.ebi.ac.uk/efo/EFO_0000658		0	0
EFO:0000660	polycystic ovary syndrome	http://www.ebi.ac.uk/efo/EFO_0000660	UBERON:0000992	2	0
EFO:0000662	polyp	http://www.ebi.ac.uk/efo/EFO_0000662		0	13
EFO:0000663	pool	http://www.ebi.ac.uk/efo/EFO_0000663		0	0
EFO:0000666	portal hypertension	http://www.ebi.ac.uk/efo/EFO_0000666	UBERON:0002107	0	0
EFO:0000668	preeclampsia	http://www.ebi.ac.uk/efo/EFO_0000668		3	0
EFO:0000672	prognostic subgroup	http://www.ebi.ac.uk/efo/EFO_0000672		0	0
EFO:0000673	prostate adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000673	UBERON:0002367	0	0
EFO:0000676	psoriasis	http://www.ebi.ac.uk/efo/EFO_0000676	UBERON:0000014	3	4
EFO:0000677	mental or behavioural disorder	http://www.ebi.ac.uk/efo/EFO_0000677	UBERON:0000955	20	252
EFO:0000678	pterygium	http://www.ebi.ac.uk/efo/EFO_0000678	UBERON:0001811	1	0
EFO:0000681	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	CL:0000066	0	1
EFO:0000683	replicate	http://www.ebi.ac.uk/efo/EFO_0000683		0	0
EFO:0000684	respiratory system disease	http://www.ebi.ac.uk/efo/EFO_0000684	UBERON:0001004	10	229
EFO:0000685	rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	UBERON:0000982	29	11
EFO:0000686	risk status	http://www.ebi.ac.uk/efo/EFO_0000686		0	0
EFO:0000688	sampling site	http://www.ebi.ac.uk/efo/EFO_0000688		0	0
EFO:0000689	sampling time	http://www.ebi.ac.uk/efo/EFO_0000689		0	0
EFO:0000691	sarcoma	http://www.ebi.ac.uk/efo/EFO_0000691		0	1
EFO:0000693	schwannoma	http://www.ebi.ac.uk/efo/EFO_0000693		0	0
EFO:0000694	severe acute respiratory syndrome	http://www.ebi.ac.uk/efo/EFO_0000694	UBERON:0001004	0	0
EFO:0000696	shear stressing	http://www.ebi.ac.uk/efo/EFO_0000696		0	0
EFO:0000698	signet ring cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000698	CL:0000066	0	0
EFO:0000699	Sjogren syndrome	http://www.ebi.ac.uk/efo/EFO_0000699	UBERON:0001044,UBERON:0001817	1	0
EFO:0000700	integumental cell	http://www.ebi.ac.uk/efo/EFO_0000700		0	0
EFO:0000701	skin disease	http://www.ebi.ac.uk/efo/EFO_0000701		11	221
EFO:0000702	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	UBERON:0002048	5	0
EFO:0000705	spindle cell tumor	http://www.ebi.ac.uk/efo/EFO_0000705		0	0
EFO:0000706	spondyloarthropathy	http://www.ebi.ac.uk/efo/EFO_0000706	UBERON:0000982,EFO:0001369	6	5
EFO:0000707	squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000707	CL:0000066	1	5
EFO:0000708	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	UBERON:0002048	4	0
EFO:0000712	stroke	http://www.ebi.ac.uk/efo/EFO_0000712	UBERON:0003499	7	5
EFO:0000713	subarachnoid hemorrhage	http://www.ebi.ac.uk/efo/EFO_0000713	UBERON:0003499	6	0
EFO:0000714	survival time	http://www.ebi.ac.uk/efo/EFO_0000714		5	0
EFO:0000715	survival probability	http://www.ebi.ac.uk/efo/EFO_0000715		0	0
EFO:0000717	systemic scleroderma	http://www.ebi.ac.uk/efo/EFO_0000717	UBERON:0000014	8	0
EFO:0000718	exposure temperature	http://www.ebi.ac.uk/efo/EFO_0000718		0	0
EFO:0000719	temporal measurement	http://www.ebi.ac.uk/efo/EFO_0000719		0	145
EFO:0000720	test result	http://www.ebi.ac.uk/efo/EFO_0000720		0	14
EFO:0000721	time	http://www.ebi.ac.uk/efo/EFO_0000721		1	0
EFO:0000724	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724		0	38
EFO:0000726	transfection	http://www.ebi.ac.uk/efo/EFO_0000726		0	0
EFO:0000727	treatment	http://www.ebi.ac.uk/efo/EFO_0000727		0	9
EFO:0000729	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	UBERON:0001155	28	0
EFO:0000730	undifferentiated sarcoma	http://www.ebi.ac.uk/efo/EFO_0000730	UBERON:0002423	0	0
EFO:0000731	uterine fibroid	http://www.ebi.ac.uk/efo/EFO_0000731	UBERON:0000995	7	0
EFO:0000732	vehicle role	http://www.ebi.ac.uk/efo/EFO_0000732		0	0
EFO:0000734	vitamin B12 deficiency	http://www.ebi.ac.uk/efo/EFO_0000734		4	1
EFO:0000735	washing	http://www.ebi.ac.uk/efo/EFO_0000735		0	0
EFO:0000736	well-differentiated liposarcoma	http://www.ebi.ac.uk/efo/EFO_0000736	UBERON:0001013	0	0
EFO:0000737	well-differentiated sarcoma	http://www.ebi.ac.uk/efo/EFO_0000737		0	0
EFO:0000746	proteomic profiling	http://www.ebi.ac.uk/efo/EFO_0000746		0	0
EFO:0000747	antigen profiling	http://www.ebi.ac.uk/efo/EFO_0000747		0	0
EFO:0000748	ChIP-Chip	http://www.ebi.ac.uk/efo/EFO_0000748		0	0
EFO:0000749	comparative genomic hybridization by array	http://www.ebi.ac.uk/efo/EFO_0000749		0	0
EFO:0000750	genotyping	http://www.ebi.ac.uk/efo/EFO_0000750		0	0
EFO:0000751	methylation profiling	http://www.ebi.ac.uk/efo/EFO_0000751		0	0
EFO:0000752	metabolomic profiling	http://www.ebi.ac.uk/efo/EFO_0000752		0	0
EFO:0000753	microRNA profiling by array	http://www.ebi.ac.uk/efo/EFO_0000753		0	0
EFO:0000756	melanoma	http://www.ebi.ac.uk/efo/EFO_0000756	UBERON:0000014	4	15
EFO:0000759	lipoma	http://www.ebi.ac.uk/efo/EFO_0000759		0	1
EFO:0000760	malignant peripheral nerve sheath tumor	http://www.ebi.ac.uk/efo/EFO_0000760		0	0
EFO:0000762	hepatocellular adenoma	http://www.ebi.ac.uk/efo/EFO_0000762	UBERON:0002107	0	0
EFO:0000763	viral disease	http://www.ebi.ac.uk/efo/EFO_0000763		6	49
EFO:0000764	HIV infection	http://www.ebi.ac.uk/efo/EFO_0000764		5	0
EFO:0000765	AIDS	http://www.ebi.ac.uk/efo/EFO_0000765		0	0
EFO:0000767	idiopathic cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0000767	UBERON:0002349	0	0
EFO:0000768	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	UBERON:0002048	2	0
EFO:0000769	Epstein-Barr virus infection	http://www.ebi.ac.uk/efo/EFO_0000769		1	1
EFO:0000770	malignant pleural mesothelioma	http://www.ebi.ac.uk/efo/EFO_0000770	UBERON:0000977	0	0
EFO:0000771	bacterial disease	http://www.ebi.ac.uk/efo/EFO_0000771		9	72
EFO:0000772	pneumococcal infection	http://www.ebi.ac.uk/efo/EFO_0000772		0	2
EFO:0000773	temporal lobe epilepsy	http://www.ebi.ac.uk/efo/EFO_0000773	UBERON:0000955	0	0
EFO:0000775	Whipple's disease	http://www.ebi.ac.uk/efo/EFO_0000775	UBERON:0001007	0	0
EFO:0000776	Aeromonas hydrophila infection	http://www.ebi.ac.uk/efo/EFO_0000776		0	0
EFO:0000777	human granulocytic anaplasmosis	http://www.ebi.ac.uk/efo/EFO_0000777	CL:0000775	0	0
EFO:0000778	anthrax infection	http://www.ebi.ac.uk/efo/EFO_0000778		0	0
EFO:0000779	Drosophila C virus infection	http://www.ebi.ac.uk/efo/EFO_0000779		0	0
EFO:0000780	Enterococcus faecalis infection	http://www.ebi.ac.uk/efo/EFO_0000780		0	0
EFO:0000781	Pectobacterium carotovorum infection	http://www.ebi.ac.uk/efo/EFO_0000781		0	0
EFO:0000782	Hibiscus chlorotic ringspot virus infection	http://www.ebi.ac.uk/efo/EFO_0000782		0	0
EFO:0000783	myositis	http://www.ebi.ac.uk/efo/EFO_0000783	UBERON:0000383	1	12
EFO:0000786	anatomy basic component	http://www.ebi.ac.uk/efo/EFO_0000786		0	3
EFO:0000788	fungal component	http://www.ebi.ac.uk/efo/EFO_0000788		0	0
EFO:0000792	craniofacial tissue	http://www.ebi.ac.uk/efo/EFO_0000792		0	0
EFO:0000795	animal developmental tissue	http://www.ebi.ac.uk/efo/EFO_0000795		0	0
EFO:0000808	animal body part	http://www.ebi.ac.uk/efo/EFO_0000808		0	0
EFO:0000811	fat body sensu amphibia	http://www.ebi.ac.uk/efo/EFO_0000811		0	0
EFO:0000884	invertebrate limb	http://www.ebi.ac.uk/efo/EFO_0000884		0	0
EFO:0000889	smooth muscle	http://www.ebi.ac.uk/efo/EFO_0000889		0	0
EFO:0000890	invertebrate ganglion	http://www.ebi.ac.uk/efo/EFO_0000890		0	0
EFO:0000897	pharyngeal nervous system	http://www.ebi.ac.uk/efo/EFO_0000897		0	0
EFO:0000938	sensory bristle	http://www.ebi.ac.uk/efo/EFO_0000938		0	0
EFO:0000949	cartilage	http://www.ebi.ac.uk/efo/EFO_0000949		0	0
EFO:0000988	gametophyte	http://www.ebi.ac.uk/efo/EFO_0000988		0	0
EFO:0000989	root structure	http://www.ebi.ac.uk/efo/EFO_0000989		0	0
EFO:0000991	seed structure	http://www.ebi.ac.uk/efo/EFO_0000991		0	0
EFO:0000992	shoot	http://www.ebi.ac.uk/efo/EFO_0000992		0	0
EFO:0000994	plant fluid	http://www.ebi.ac.uk/efo/EFO_0000994		0	1
EFO:0000995	gall tissue	http://www.ebi.ac.uk/efo/EFO_0000995		0	0
EFO:0000997	storage organ	http://www.ebi.ac.uk/efo/EFO_0000997		0	0
EFO:0000998	plant reproductive system structure	http://www.ebi.ac.uk/efo/EFO_0000998		0	1
EFO:0000999	plant developmental tissue	http://www.ebi.ac.uk/efo/EFO_0000999		0	0
EFO:0001004	pollen tube	http://www.ebi.ac.uk/efo/EFO_0001004		0	0
EFO:0001005	plant sperm	http://www.ebi.ac.uk/efo/EFO_0001005		0	0
EFO:0001010	lateral root meristem	http://www.ebi.ac.uk/efo/EFO_0001010		0	0
EFO:0001018	lateral shoot meristem	http://www.ebi.ac.uk/efo/EFO_0001018		0	0
EFO:0001030	RNAi profiling by array	http://www.ebi.ac.uk/efo/EFO_0001030		0	0
EFO:0001031	tiling path by array	http://www.ebi.ac.uk/efo/EFO_0001031		0	0
EFO:0001032	transcription profiling	http://www.ebi.ac.uk/efo/EFO_0001032		0	0
EFO:0001033	translation profiling	http://www.ebi.ac.uk/efo/EFO_0001033		0	0
EFO:0001037	leaf vascular tissue	http://www.ebi.ac.uk/efo/EFO_0001037		0	0
EFO:0001039	seedhead	http://www.ebi.ac.uk/efo/EFO_0001039		0	0
EFO:0001045	apoplasm	http://www.ebi.ac.uk/efo/EFO_0001045		0	0
EFO:0001046	nectar	http://www.ebi.ac.uk/efo/EFO_0001046		0	0
EFO:0001047	sap	http://www.ebi.ac.uk/efo/EFO_0001047		1	0
EFO:0001048	bulb	http://www.ebi.ac.uk/efo/EFO_0001048		0	0
EFO:0001054	leprosy	http://www.ebi.ac.uk/efo/EFO_0001054		0	0
EFO:0001055	borderline leprosy	http://www.ebi.ac.uk/efo/EFO_0001055		0	0
EFO:0001056	tuberculoid leprosy	http://www.ebi.ac.uk/efo/EFO_0001056		0	0
EFO:0001057	lepromatous leprosy	http://www.ebi.ac.uk/efo/EFO_0001057		0	0
EFO:0001058	sensory system disease	http://www.ebi.ac.uk/efo/EFO_0001058		0	38
EFO:0001060	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	UBERON:0002108	7	0
EFO:0001061	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061	UBERON:0000002	0	7
EFO:0001062	cytomegalovirus infection	http://www.ebi.ac.uk/efo/EFO_0001062		4	0
EFO:0001063	deafness	http://www.ebi.ac.uk/efo/EFO_0001063		0	0
EFO:0001064	Down syndrome	http://www.ebi.ac.uk/efo/EFO_0001064		0	0
EFO:0001065	endometriosis	http://www.ebi.ac.uk/efo/EFO_0001065	UBERON:0001295	7	4
EFO:0001066	experimental autoimmune encephalomyelitis	http://www.ebi.ac.uk/efo/EFO_0001066	UBERON:0001017	0	0
EFO:0001067	parasitic infection	http://www.ebi.ac.uk/efo/EFO_0001067		6	9
EFO:0001068	malaria	http://www.ebi.ac.uk/efo/EFO_0001068	CL:0000182,CL:0000232	1	0
EFO:0001069	nutritional disorder	http://www.ebi.ac.uk/efo/EFO_0001069		2	43
EFO:0001070	folate deficiency	http://www.ebi.ac.uk/efo/EFO_0001070		0	0
EFO:0001071	lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0001071	UBERON:0002048	0	13
EFO:0001072	memory impairment	http://www.ebi.ac.uk/efo/EFO_0001072		0	0
EFO:0001073	obesity	http://www.ebi.ac.uk/efo/EFO_0001073		13	2
EFO:0001074	morbid obesity	http://www.ebi.ac.uk/efo/EFO_0001074		0	0
EFO:0001075	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	UBERON:0000992	0	6
EFO:0001076	Pseudomonas infection	http://www.ebi.ac.uk/efo/EFO_0001076		0	0
EFO:0001077	Pseudomonas aeruginosa CF5 infection	http://www.ebi.ac.uk/efo/EFO_0001077		0	0
EFO:0001078	Pseudomonas aeruginosa PA14 infection	http://www.ebi.ac.uk/efo/EFO_0001078		0	0
EFO:0001080	267B1	http://www.ebi.ac.uk/efo/EFO_0001080		0	0
EFO:0001081	267B1 Ki-ras	http://www.ebi.ac.uk/efo/EFO_0001081		0	0
EFO:0001082	293T	http://www.ebi.ac.uk/efo/EFO_0001082		0	0
EFO:0001083	293TsiLL	http://www.ebi.ac.uk/efo/EFO_0001083		0	0
EFO:0001084	3T3-L1	http://www.ebi.ac.uk/efo/EFO_0001084		0	0
EFO:0001085	600MPE	http://www.ebi.ac.uk/efo/EFO_0001085		0	0
EFO:0001086	A549	http://www.ebi.ac.uk/efo/EFO_0001086		0	0
EFO:0001087	AU565	http://www.ebi.ac.uk/efo/EFO_0001087		0	0
EFO:0001089	BEAS-2B	http://www.ebi.ac.uk/efo/EFO_0001089		0	0
EFO:0001090	BJABK3	http://www.ebi.ac.uk/efo/EFO_0001090		0	0
EFO:0001091	BL41K3	http://www.ebi.ac.uk/efo/EFO_0001091		0	0
EFO:0001092	BT20	http://www.ebi.ac.uk/efo/EFO_0001092		0	0
EFO:0001093	BT474	http://www.ebi.ac.uk/efo/EFO_0001093		0	0
EFO:0001095	BT483	http://www.ebi.ac.uk/efo/EFO_0001095		0	0
EFO:0001096	BT549	http://www.ebi.ac.uk/efo/EFO_0001096		0	0
EFO:0001098	C2C12	http://www.ebi.ac.uk/efo/EFO_0001098		0	0
EFO:0001099	Caco-2	http://www.ebi.ac.uk/efo/EFO_0001099		0	0
EFO:0001100	CAMA1	http://www.ebi.ac.uk/efo/EFO_0001100		0	0
EFO:0001101	CC531	http://www.ebi.ac.uk/efo/EFO_0001101		0	0
EFO:0001102	CFT-2	http://www.ebi.ac.uk/efo/EFO_0001102		0	0
EFO:0001103	CSBwt-rescued fibroblasts	http://www.ebi.ac.uk/efo/EFO_0001103		0	0
EFO:0001107	GM06985	http://www.ebi.ac.uk/efo/EFO_0001107		0	0
EFO:0001108	GM06993	http://www.ebi.ac.uk/efo/EFO_0001108		0	0
EFO:0001109	GM06994	http://www.ebi.ac.uk/efo/EFO_0001109		0	0
EFO:0001110	GM07000	http://www.ebi.ac.uk/efo/EFO_0001110		0	0
EFO:0001111	GM07022	http://www.ebi.ac.uk/efo/EFO_0001111		0	0
EFO:0001112	GM07034	http://www.ebi.ac.uk/efo/EFO_0001112		0	0
EFO:0001113	GM07055	http://www.ebi.ac.uk/efo/EFO_0001113		0	0
EFO:0001114	GM07056	http://www.ebi.ac.uk/efo/EFO_0001114		0	0
EFO:0001115	GM07345	http://www.ebi.ac.uk/efo/EFO_0001115		0	0
EFO:0001116	GM07357	http://www.ebi.ac.uk/efo/EFO_0001116		0	0
EFO:0001117	GM11829	http://www.ebi.ac.uk/efo/EFO_0001117		0	0
EFO:0001118	GM11830	http://www.ebi.ac.uk/efo/EFO_0001118		0	0
EFO:0001119	GM11831	http://www.ebi.ac.uk/efo/EFO_0001119		0	0
EFO:0001120	GM11832	http://www.ebi.ac.uk/efo/EFO_0001120		0	0
EFO:0001121	GM11839	http://www.ebi.ac.uk/efo/EFO_0001121		0	0
EFO:0001122	GM11881	http://www.ebi.ac.uk/efo/EFO_0001122		0	0
EFO:0001123	GM11882	http://www.ebi.ac.uk/efo/EFO_0001123		0	0
EFO:0001124	GM11992	http://www.ebi.ac.uk/efo/EFO_0001124		0	0
EFO:0001125	GM11993	http://www.ebi.ac.uk/efo/EFO_0001125		0	0
EFO:0001126	GM11994	http://www.ebi.ac.uk/efo/EFO_0001126		0	0
EFO:0001127	GM11995	http://www.ebi.ac.uk/efo/EFO_0001127		0	0
EFO:0001128	GM12003	http://www.ebi.ac.uk/efo/EFO_0001128		0	0
EFO:0001129	GM12004	http://www.ebi.ac.uk/efo/EFO_0001129		0	0
EFO:0001130	GM12005	http://www.ebi.ac.uk/efo/EFO_0001130		0	0
EFO:0001131	GM12006	http://www.ebi.ac.uk/efo/EFO_0001131		0	0
EFO:0001132	GM12043	http://www.ebi.ac.uk/efo/EFO_0001132		0	0
EFO:0001133	GM12044	http://www.ebi.ac.uk/efo/EFO_0001133		0	0
EFO:0001134	GM12056	http://www.ebi.ac.uk/efo/EFO_0001134		1	0
