# Date and time run: 2023-08-07 20:41:41.057748
# Target Ontology: http://www.ebi.ac.uk/efo/efo.owl
# Text2term version: 3.0.0
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 22406 entries, 11543 were successfully mapped to 5315 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
ukb-e-F17_CSA,F17 Mental and behavioural disorders due to use of tobacco,mental or behavioural disorder,EFO:0000677,http://www.ebi.ac.uk/efo/EFO_0000677,0.642,None
ukb-e-480_AFR,Pneumonia,pneumonia,EFO:0003106,http://www.ebi.ac.uk/efo/EFO_0003106,0.994,None
finn-b-R18_COUGH,Cough,Cough,HP:0012735,http://purl.obolibrary.org/obo/HP_0012735,0.997,None
finn-b-L12_PRURITUS,Pruritus,Pruritus,HP:0000989,http://purl.obolibrary.org/obo/HP_0000989,0.995,None
finn-b-HYPOTHY_LEVOTHY,"Hypothyroidism, levothyroxin purchases",hypothyroidism,EFO:0004705,http://www.ebi.ac.uk/efo/EFO_0004705,0.735,None
finn-b-M13_POLYMYO,Polymyositis,polymyositis,EFO:0003063,http://www.ebi.ac.uk/efo/EFO_0003063,0.992,None
finn-b-KRA_PSY_MOOD,Mood disorders,mood disorder,EFO:0004247,http://www.ebi.ac.uk/efo/EFO_0004247,0.986,None
finn-b-CD2_BENIGN_SALIVARY_NOS_EXALLC,Benign neoplasm: other/unspecified salivary gland (all cancers excluded),benign neoplasm of salivary gland,MONDO:0021460,http://purl.obolibrary.org/obo/MONDO_0021460,0.924,None
finn-b-H7_GLAUCOMA_XFG,"Glaucoma, exfoliation",exfoliation syndrome,EFO:0004235,http://www.ebi.ac.uk/efo/EFO_0004235,0.992,None
ebi-a-GCST006698,Parental longevity (both parents in top 10%),parental longevity,EFO:0007796,http://www.ebi.ac.uk/efo/EFO_0007796,0.763,None
ukb-e-30640_EAS,Apolipoprotein B,apolipoprotein B measurement,EFO:0004615,http://www.ebi.ac.uk/efo/EFO_0004615,0.872,None
ukb-e-recode391_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-e-23111_AFR,Leg fat percentage (right),body fat percentage,EFO:0007800,http://www.ebi.ac.uk/efo/EFO_0007800,0.657,None
ukb-a-176,Treatment/medication code: atorvastatin,atorvastatin measurement,EFO:0801115,http://www.ebi.ac.uk/efo/EFO_0801115,0.689,None
finn-b-I9_CARDMSEC_EXNONE,"""Cardiomyopathies, Secondary/extrinsic"" (no controls excluded)",cardiomyopathy,EFO:0000318,http://www.ebi.ac.uk/efo/EFO_0000318,0.802,None
finn-b-K11_OTHILEUS,"Other or unspecified ileus, impaction or obstruction",Nasal congestion,HP:0001742,http://purl.obolibrary.org/obo/HP_0001742,0.627,None
ukb-b-16713,Diagnoses - secondary ICD10: C78.7 Secondary malignant neoplasm of liver,secondary malignant neoplasm,EFO:0009812,http://www.ebi.ac.uk/efo/EFO_0009812,0.772,None
ukb-e-recode108_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-e-578_AFR,Gastrointestinal hemorrhage,Gastrointestinal hemorrhage,HP:0002239,http://purl.obolibrary.org/obo/HP_0002239,0.995,None
ieu-a-297,Alzheimer's disease,Alzheimer disease,MONDO:0004975,http://purl.obolibrary.org/obo/MONDO_0004975,0.988,None
ukb-e-30010_CSA,Red blood cell (erythrocyte) count,erythrocyte count,EFO:0004305,http://www.ebi.ac.uk/efo/EFO_0004305,0.783,None
ukb-b-8906,Knee pain for 3+ months,Knee pain,HP:0030839,http://purl.obolibrary.org/obo/HP_0030839,0.712,None
finn-b-H7_KERATOCONUS,Hereditary corneal dystrophies,corneal dystrophy,MONDO:0018102,http://purl.obolibrary.org/obo/MONDO_0018102,0.689,None
finn-b-CD2_BENIGN_BONE_SCAPULA_LONG_UPPER,Benign neoplasm: Scapula and long bones of upper limb,bone benign neoplasm,MONDO:0000631,http://purl.obolibrary.org/obo/MONDO_0000631,0.601,None
ukb-b-11311,"Diagnoses - secondary ICD10: F41.9 Anxiety disorder, unspecified",anxiety disorder,EFO:0006788,http://www.ebi.ac.uk/efo/EFO_0006788,0.602,None
finn-b-C3_BREAST_HERNEG_EXALLC,"""Malignant neoplasm of breast, HER-negative"" (all cancers excluded)",breast cancer,MONDO:0007254,http://purl.obolibrary.org/obo/MONDO_0007254,0.747,None
finn-b-H8_EXTOTITIS,Otitis externa,otitis externa,EFO:0009560,http://www.ebi.ac.uk/efo/EFO_0009560,0.994,None
finn-b-CD2_BENIGN_BLADDER_EXALLC,Benign neoplasm: Bladder (all cancers excluded),bladder tumor,EFO:0000294,http://www.ebi.ac.uk/efo/EFO_0000294,0.768,None
finn-b-E4_NUTRIDEF,Other nutritional deficiencies,nutritional deficiency disease,EFO:1001067,http://www.ebi.ac.uk/efo/EFO_1001067,0.765,None
ukb-e-3148_EAS,Heel bone mineral density (BMD),heel bone mineral density,EFO:0009270,http://www.ebi.ac.uk/efo/EFO_0009270,0.878,None
finn-b-AB1_CMV,Cytomegaloviral disease,cytomegalovirus infection,EFO:0001062,http://www.ebi.ac.uk/efo/EFO_0001062,0.993,None
ukb-e-30750_CSA,Glycated haemoglobin (HbA1c),HbA1c measurement,EFO:0004541,http://www.ebi.ac.uk/efo/EFO_0004541,0.632,None
finn-b-J10_ACUTEUPPERINFEC,Acute upper respiratory infections of multiple and unspecified sites,Recurrent respiratory infections,HP:0002205,http://purl.obolibrary.org/obo/HP_0002205,0.793,None
finn-b-I9_CARDARR,Cardiac arrest,cardiac arrest,EFO:0009492,http://www.ebi.ac.uk/efo/EFO_0009492,0.988,None
ukb-e-30050_EAS,Mean corpuscular haemoglobin,mean corpuscular hemoglobin,EFO:0004527,http://www.ebi.ac.uk/efo/EFO_0004527,0.986,None
finn-b-HERING_BILATERAL,"Inguinal hernia, bilateral",Inguinal hernia,HP:0000023,http://purl.obolibrary.org/obo/HP_0000023,0.816,None
finn-b-Z21_OTHER_ORTHOPA_FOLLOW__CARE,Other orthopaedic follow-up care,orthopedic nursing,EFO:0009577,http://www.ebi.ac.uk/efo/EFO_0009577,0.787,None
ukb-e-23098_EAS,Weight,body weight,EFO:0004338,http://www.ebi.ac.uk/efo/EFO_0004338,0.996,None
ukb-e-30840_MID,Total bilirubin,bilirubin measurement,EFO:0004570,http://www.ebi.ac.uk/efo/EFO_0004570,0.738,None
finn-b-E4_DM2,Type 2 diabetes,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.986,None
ukb-e-recode307_AFR,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-a-59,Cancer code  self-reported: basal cell carcinoma,basal cell carcinoma,EFO:0004193,http://www.ebi.ac.uk/efo/EFO_0004193,0.741,None
finn-b-H7_RETINOPATHYDIAB_NAS,Other diabetic retinopathy,diabetic retinopathy,EFO:0003770,http://www.ebi.ac.uk/efo/EFO_0003770,0.987,None
finn-b-E4_AMYLNAS,"Amyloidosis, other/unspecified",amyloidosis,EFO:1001875,http://www.ebi.ac.uk/efo/EFO_1001875,0.998,None
bbj-a-105,Cirrhosis,cirrhosis of liver,EFO:0001422,http://www.ebi.ac.uk/efo/EFO_0001422,0.99,None
finn-b-F5_SCHZPHR,Schizophrenia,schizophrenia,MONDO:0005090,http://purl.obolibrary.org/obo/MONDO_0005090,0.989,None
ukb-d-M13_SPINSTENOSIS,Spinal stenosis,spinal stenosis,EFO:0007490,http://www.ebi.ac.uk/efo/EFO_0007490,0.993,None
ukb-e-recode169_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-e-6148_p2_AFR,Eye problems/disorders,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.704,None
ukb-e-recode170_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-e-455_CSA,Hemorrhoids,hemorrhoid,EFO:0009552,http://www.ebi.ac.uk/efo/EFO_0009552,0.99,None
finn-b-C3_DIGESTIVE_ORGANS,Malignant neoplasm of digestive organs,digestive system cancer,MONDO:0002516,http://purl.obolibrary.org/obo/MONDO_0002516,0.78,None
ukb-e-3147_EAS,"Heel quantitative ultrasound index (QUI), direct entry",bone quantitative ultrasound measurement,EFO:0004514,http://www.ebi.ac.uk/efo/EFO_0004514,0.661,None
ukb-a-207,Illnesses of father: High blood pressure,hypertension,EFO:0000537,http://www.ebi.ac.uk/efo/EFO_0000537,0.762,None
ieu-a-1189,Obsessive Compulsive Disorder,obsessive-compulsive disorder,EFO:0004242,http://www.ebi.ac.uk/efo/EFO_0004242,0.985,None
finn-b-F5_OTHRET,Other and unspecified mental retardation,Intellectual disability,HP:0001249,http://purl.obolibrary.org/obo/HP_0001249,0.988,None
finn-b-KRA_PSY_DEVWIDE_EXMORE,Wide developmental disorders (more controls excluded),developmental disorder of mental health,EFO:0005548,http://www.ebi.ac.uk/efo/EFO_0005548,0.886,None
ukb-b-11531,Diagnoses - main ICD10: R32 Unspecified urinary incontinence,Urinary incontinence,HP:0000020,http://purl.obolibrary.org/obo/HP_0000020,0.708,None
finn-b-H8_SUP_ACUTE,Acute suppurative otitis media,suppurative otitis media,EFO:0007503,http://www.ebi.ac.uk/efo/EFO_0007503,0.884,None
ebi-a-GCST006652,Menstruation quality of life impact (stiff neck),quality of life during menstruation measurement,EFO:0009366,http://www.ebi.ac.uk/efo/EFO_0009366,0.657,None
finn-b-E4_GOITREDIFF,Nontoxic diffuse goitre,toxic diffuse goiter,MONDO:0001104,http://purl.obolibrary.org/obo/MONDO_0001104,0.807,None
ukb-e-5610_p3_AFR,Which eye(s) affected by presbyopia,presbyopia,MONDO:0001330,http://purl.obolibrary.org/obo/MONDO_0001330,0.662,None
ukb-e-20116_p3_CSA,Smoking status,smoking status measurement,EFO:0006527,http://www.ebi.ac.uk/efo/EFO_0006527,0.871,None
ukb-e-30730_AFR,Gamma glutamyltransferase,serum gamma-glutamyl transferase measurement,EFO:0004532,http://www.ebi.ac.uk/efo/EFO_0004532,0.827,None
ukb-e-30800_CSA,Oestradiol,estradiol measurement,EFO:0004697,http://www.ebi.ac.uk/efo/EFO_0004697,0.647,None
ukb-e-K40_CSA,K40 Inguinal hernia,Inguinal hernia,HP:0000023,http://purl.obolibrary.org/obo/HP_0000023,0.811,None
ukb-e-30020_AFR,Haemoglobin concentration,mean corpuscular hemoglobin concentration,EFO:0004528,http://www.ebi.ac.uk/efo/EFO_0004528,0.792,None
ukb-e-SBP_p2_EAS,"Systolic blood pressure, combined automated + manual reading",systolic blood pressure,EFO:0006335,http://www.ebi.ac.uk/efo/EFO_0006335,0.696,None
ebi-a-GCST005038,"Allergic disease (asthma, hay fever or eczema)",allergic asthma,MONDO:0004784,http://purl.obolibrary.org/obo/MONDO_0004784,0.638,None
ukb-e-30270_AFR,Mean sphered cell volume,mean corpuscular volume,EFO:0004526,http://www.ebi.ac.uk/efo/EFO_0004526,0.801,None
finn-b-ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN,Allergic contact dermatitis due to drugs in contact with skin,allergic contact dermatitis,EFO:1000668,http://www.ebi.ac.uk/efo/EFO_1000668,0.779,None
ukb-d-ILD_DIFF_DG,ILD differential diagnosis,differentiated,EFO:0002954,http://www.ebi.ac.uk/efo/EFO_0002954,0.719,None
finn-b-J10_VOCALLARYNX,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",upper respiratory tract disorder,MONDO:0004867,http://purl.obolibrary.org/obo/MONDO_0004867,0.684,None
ukb-e-30850_EAS,Testosterone,testosterone measurement,EFO:0004908,http://www.ebi.ac.uk/efo/EFO_0004908,0.815,None
finn-b-ST19_FAILU_REJEC_TRANSPLANTED_ORGANS_TISSU,Failure and rejection of transplanted organs and tissues,heart transplant rejection,EFO:0003046,http://www.ebi.ac.uk/efo/EFO_0003046,0.618,None
ukb-e-4101_CSA,Heel broadband ultrasound attenuation (left),bone quantitative ultrasound measurement,EFO:0004514,http://www.ebi.ac.uk/efo/EFO_0004514,0.891,None
finn-b-K11_PARALIL,Paralytic ileus,Paralytic ileus,HP:0002590,http://purl.obolibrary.org/obo/HP_0002590,0.986,None
ukb-e-960_CSA,Poisoning by antibiotics,poisoning,EFO:0008546,http://www.ebi.ac.uk/efo/EFO_0008546,0.614,None
finn-b-F5_SCHIZPER,Schizoid personality disorder,schizoid personality disorder,MONDO:0001161,http://purl.obolibrary.org/obo/MONDO_0001161,0.995,None
ukb-e-MAP_p3_MID,"Mean arterial pressure, combined automated + manual reading",mean arterial pressure,EFO:0006340,http://www.ebi.ac.uk/efo/EFO_0006340,0.652,None
finn-b-AB1_BACT_BIR_OTHER_INF_AGENTS,"Bacterial, viral and other infectious agents",bacterial disease,EFO:0000771,http://www.ebi.ac.uk/efo/EFO_0000771,0.71,None
ebi-a-GCST90020091,Estradiol levels,estradiol measurement,EFO:0004697,http://www.ebi.ac.uk/efo/EFO_0004697,0.984,None
ukb-e-K22_CSA,K22 Other diseases of oesophagus,esophageal disease,EFO:0009544,http://www.ebi.ac.uk/efo/EFO_0009544,0.697,None
ukb-e-recode18_EAS,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
finn-b-L12_DERM_NUMMULAR,Nummular dermatitis,Inflammatory abnormality of the skin,HP:0011123,http://purl.obolibrary.org/obo/HP_0011123,0.666,None
finn-b-N14_OTHINFVAGVULV,Other inflammation of vagina/vulva,vaginitis,MONDO:0002234,http://purl.obolibrary.org/obo/MONDO_0002234,0.783,None
ieu-b-88,Oral cavity and pharyngeal cancer,pharynx cancer,EFO:0005577,http://www.ebi.ac.uk/efo/EFO_0005577,0.791,None
ukb-e-recode298_AFR,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-d-I9_CORATHER,Coronary atherosclerosis,coronary atherosclerosis,MONDO:0021661,http://purl.obolibrary.org/obo/MONDO_0021661,0.996,None
finn-b-F5_MILDRET,Mild mental retardation,"Intellectual disability, mild",HP:0001256,http://purl.obolibrary.org/obo/HP_0001256,0.99,None
ebi-a-GCST90014122,Lacunar stroke,multi-infarct dementia,MONDO:0043224,http://purl.obolibrary.org/obo/MONDO_0043224,0.638,None
ukb-e-E11_AFR,E11 Non-insulin-dependent diabetes mellitus,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.829,None
finn-b-G6_ROOTPLEXOTHUNS,"Other and unspecified nerve root and plexus disorders, also in other diseases",nerve plexus disease,EFO:0009559,http://www.ebi.ac.uk/efo/EFO_0009559,0.806,None
ukb-e-23102_EAS,Whole body water mass,whole body water mass,EFO:0009805,http://www.ebi.ac.uk/efo/EFO_0009805,0.994,None
ukb-e-48_CSA,Waist circumference,waist circumference,EFO:0004342,http://www.ebi.ac.uk/efo/EFO_0004342,0.992,None
ukb-a-332,Fracture resulting from simple fall,bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.628,None
finn-b-E4_DMNASNOCOMP,Unspecified diabetes without complications,"microvascular complications of diabetes, susceptibility",MONDO:0000065,http://purl.obolibrary.org/obo/MONDO_0000065,0.629,None
ukb-b-14796,"Non-cancer illness code, self-reported: diverticular disease/diverticulitis",diverticular disease,EFO:0009959,http://www.ebi.ac.uk/efo/EFO_0009959,0.772,None
ukb-d-I9_STR_EXH,"Ischaemic Stroke, excluding all haemorrhages",Ischemic stroke,HP:0002140,http://purl.obolibrary.org/obo/HP_0002140,0.798,None
finn-b-ULCERRECT,Ulcerative rectosigmoiditis,ulcerative proctosigmoiditis,EFO:1001223,http://www.ebi.ac.uk/efo/EFO_1001223,0.878,None
ukb-b-3132,Operation code: eye surgery,ophthalmic procedure,EFO:0010722,http://www.ebi.ac.uk/efo/EFO_0010722,0.783,None
finn-b-N14_RENFAILNAS,Unspesified kidney failure,kidney failure,EFO:1002048,http://www.ebi.ac.uk/efo/EFO_1002048,0.996,None
finn-b-N14_ENDOMETRIOSIS,Endometriosis,endometriosis,EFO:0001065,http://www.ebi.ac.uk/efo/EFO_0001065,0.992,None
finn-b-CD2_INSITU_CERVIX_UTERI_NOS_EXALLC,"""Carcinoma in situ of uteri, other/unspecified"" (all cancers excluded)",uterus carcinoma in situ,MONDO:0004710,http://purl.obolibrary.org/obo/MONDO_0004710,0.767,None
finn-b-C3_LIP_ORAL_PHARYNX,"Malignant neoplasm of lip, oral cavity and pharynx",pharynx cancer,EFO:0005577,http://www.ebi.ac.uk/efo/EFO_0005577,0.803,None
finn-b-L12_HIDRADENITISSUP,Hidradenitis suppurativa,hidradenitis suppurativa,EFO:1000710,http://www.ebi.ac.uk/efo/EFO_1000710,0.989,None
ukb-d-C_URINARY_TRACT,Cancer of urinary tract,urinary system neoplasm,MONDO:0021066,http://purl.obolibrary.org/obo/MONDO_0021066,0.762,None
finn-b-TONGUEABNORMALITY,Tongue abnormality,Abnormality of the tongue,HP:0000157,http://purl.obolibrary.org/obo/HP_0000157,0.991,None
ebi-a-GCST006096,Age spots,orthostatic intolerance,EFO:1000645,http://www.ebi.ac.uk/efo/EFO_1000645,0.708,None
ukb-d-O70,Diagnoses - main ICD10: O70 Perineal laceration during delivery,perineal laceration during delivery,EFO:0009816,http://www.ebi.ac.uk/efo/EFO_0009816,0.77,None
ukb-e-4124_CSA,Heel bone mineral density (BMD) (right),heel bone mineral density,EFO:0009270,http://www.ebi.ac.uk/efo/EFO_0009270,0.808,None
finn-b-M13_DISCINFECTION,Infection of intervertebral disc (pyogenic),lumbar disc degeneration,EFO:0004994,http://www.ebi.ac.uk/efo/EFO_0004994,0.663,None
ukb-a-595,Diagnoses - main ICD10: Z47 Other orthopaedic follow-up care,orthopedic nursing,EFO:0009577,http://www.ebi.ac.uk/efo/EFO_0009577,0.629,None
ukb-e-recode156_AFR,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
finn-b-Z21_PROBL_RELATED_LIFESTYLE,Problems related to lifestyle,lifestyle measurement,EFO:0010724,http://www.ebi.ac.uk/efo/EFO_0010724,0.627,None
ukb-e-5109_AFR,6mm asymmetry angle (right),hemifacial hypertrophy,MONDO:0007590,http://purl.obolibrary.org/obo/MONDO_0007590,0.602,None
finn-b-CD2_BENIGN_LIPOMATOUS,Benign lipomatous neoplasm,benign lipomatous neoplasm,MONDO:0044983,http://purl.obolibrary.org/obo/MONDO_0044983,0.995,None
ukb-e-3647_CSA,Duration of other exercises,exercise,EFO:0000483,http://www.ebi.ac.uk/efo/EFO_0000483,0.756,None
finn-b-E4_OVARDYS,Ovarian dysfunction,ovarian dysfunction,EFO:0009003,http://www.ebi.ac.uk/efo/EFO_0009003,0.988,None
finn-b-H7_EYELIDNAS,Other specified and unspecified  disorders of eyelid,eyelid disease,EFO:0009547,http://www.ebi.ac.uk/efo/EFO_0009547,0.935,None
ukb-e-20003_p33_MID,Treatment/medication code,age at initiation of treatment,EFO:0021779,http://www.ebi.ac.uk/efo/EFO_0021779,0.663,None
ukb-e-recode140_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
finn-b-K11_OESULC,Ulcer of oesophagus,esophageal ulcer,MONDO:0044782,http://purl.obolibrary.org/obo/MONDO_0044782,0.85,None
finn-b-T2D_WIDE,"Type 2 diabetes, wide definition",type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.986,None
ukb-b-3703,"Non-cancer illness code, self-reported: heart arrhythmia",cardiac rhythm disease,MONDO:0007263,http://purl.obolibrary.org/obo/MONDO_0007263,0.633,None
finn-b-N14_RENFAIL,Renal failure,Renal insufficiency,HP:0000083,http://purl.obolibrary.org/obo/HP_0000083,0.995,None
ukb-e-23104_AFR,Body mass index (BMI),body mass index,EFO:0004340,http://www.ebi.ac.uk/efo/EFO_0004340,0.839,None
finn-b-H7_GLAUCCLOSEPRIM,Primary angle-closure glaucoma,primary angle closure glaucoma,EFO:1001506,http://www.ebi.ac.uk/efo/EFO_1001506,0.992,None
ukb-e-30700_EAS,Creatinine,creatinine measurement,EFO:0004518,http://www.ebi.ac.uk/efo/EFO_0004518,0.809,None
ukb-d-N13,Diagnoses - main ICD10: N13 Obstructive and reflux uropathy,urinary tract obstruction,EFO:0009571,http://www.ebi.ac.uk/efo/EFO_0009571,0.656,None
ukb-b-12930,Mouth/teeth dental problems: Dentures,Abnormality of the dentition,HP:0000164,http://purl.obolibrary.org/obo/HP_0000164,0.619,None
finn-b-CD2_BENIGN_MOUTH_PHARYNX,Benign neoplasm of mouth and pharynx,benign neoplasm of oral cavity,MONDO:0021445,http://purl.obolibrary.org/obo/MONDO_0021445,0.795,None
ukb-e-30260_MID,Mean reticulocyte volume,mean reticulocyte volume,EFO:0010701,http://www.ebi.ac.uk/efo/EFO_0010701,0.982,None
ukb-b-12623,"Non-cancer illness code, self-reported: headaches (not migraine)",migraine disorder,MONDO:0005277,http://purl.obolibrary.org/obo/MONDO_0005277,0.645,None
bbj-a-101,Chronic hepatitis C,chronic hepatitis C virus infection,EFO:0004220,http://www.ebi.ac.uk/efo/EFO_0004220,0.993,None
finn-b-N14_ACUTENEPHRITIC,Acute nephritic syndrome,nephrotic syndrome,EFO:0004255,http://www.ebi.ac.uk/efo/EFO_0004255,0.684,None
ukb-e-1687_EAS,Comparative body size at age 10,"comparative body size at age 10, self-reported",EFO:0009819,http://www.ebi.ac.uk/efo/EFO_0009819,0.701,None
finn-b-J10_SINUSITIS,Acute sinusitis,sinusitis,EFO:0007486,http://www.ebi.ac.uk/efo/EFO_0007486,0.799,None
ukb-a-384,Tinnitus: Yes  now some of the time,Tinnitus,HP:0000360,http://purl.obolibrary.org/obo/HP_0000360,0.642,None
ieu-a-31,Inflammatory bowel disease,inflammatory bowel disease,EFO:0003767,http://www.ebi.ac.uk/efo/EFO_0003767,0.994,None
ebi-a-GCST90016599,Anorexia nervosa vs autism spectrum disorder (ordinary least squares (OLS)),anorexia nervosa,MONDO:0005351,http://purl.obolibrary.org/obo/MONDO_0005351,0.653,None
ukb-e-1279_CSA,Exposure to tobacco smoke outside home,tobacco smoke exposure measurement,EFO:0009115,http://www.ebi.ac.uk/efo/EFO_0009115,0.733,None
ukb-e-R00_AFR,R00 Abnormalities of heart beat,congenital heart disease,EFO:0005207,http://www.ebi.ac.uk/efo/EFO_0005207,0.768,None
finn-b-R18_ELEVATED_ERYTHROCYTE_SEDIM_RATE_ABNORMALITY_PLASMA_VISCO,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,Elevated erythrocyte sedimentation rate,HP:0003565,http://purl.obolibrary.org/obo/HP_0003565,0.72,None
ieu-a-276,Celiac disease,celiac disease,EFO:0001060,http://www.ebi.ac.uk/efo/EFO_0001060,0.991,None
finn-b-Q17_OTHER_CONGEN_MALFO_NOT_ELSEW_CLASSIFIED,"Other congenital malformations, not elsewhere classified",developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.861,None
finn-b-CD2_BENIGN_BONE_SHORT_UPPER,Benign neoplasm: Short bones of upper limb,bone benign neoplasm,MONDO:0000631,http://purl.obolibrary.org/obo/MONDO_0000631,0.675,None
ukb-e-recode6_MID,"Estimated glomerular filtration rate, serum creatinine + cystain C",glomerular filtration rate,EFO:0005208,http://www.ebi.ac.uk/efo/EFO_0005208,0.704,None
finn-b-CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,Non-follicular lymphoma (all cancers excluded),follicular lymphoma,MONDO:0018906,http://purl.obolibrary.org/obo/MONDO_0018906,0.868,None
finn-b-K11_CROHN,Crohn disease,Crohn's disease,EFO:0000384,http://www.ebi.ac.uk/efo/EFO_0000384,0.991,None
ukb-e-788_CSA,Syncope and collapse,Syncope,HP:0001279,http://purl.obolibrary.org/obo/HP_0001279,0.685,None
finn-b-AB1_SEQULAE_INF_NOS,Sequelae of other and unspecified infectious and parasitic diseases,parasitic infection,EFO:0001067,http://www.ebi.ac.uk/efo/EFO_0001067,0.756,None
finn-b-F5_OTHPER,Other specified and unspecified personality disorders,Personality disorder,HP:0012075,http://purl.obolibrary.org/obo/HP_0012075,0.951,None
ukb-e-30750_EAS,Glycated haemoglobin (HbA1c),HbA1c measurement,EFO:0004541,http://www.ebi.ac.uk/efo/EFO_0004541,0.632,None
finn-b-H7_DISORDERLENSNAS,Other specified and unspecified disorders of lens,lens disease,EFO:0009674,http://www.ebi.ac.uk/efo/EFO_0009674,0.861,None
ukb-e-5257_EAS,Corneal resistance factor (right),corneal resistance factor,EFO:0010067,http://www.ebi.ac.uk/efo/EFO_0010067,0.886,None
