Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
ukb-d-I9_PHLETHROMBDVTLOW,DVT of lower extremities,lower extremity fracture,EFO:0009512,http://www.ebi.ac.uk/efo/EFO_0009512,0.594
finn-b-M13_OVERUSENAS,"Other/unspecified soft tissue disorders related to use, overuse and pressure",soft tissue disease,EFO:0009470,http://www.ebi.ac.uk/efo/EFO_0009470,0.594
ukb-a-115,Non-cancer illness code  self-reported: vitiligo,Vitiligo,EFO:0004208,http://www.ebi.ac.uk/efo/EFO_0004208,0.569
finn-b-CD2_BENIGN_SKIN_UPPERLIMB_EXALLC,"""Benign neoplasm: Skin of upper limb, including shoulder"" (all cancers excluded)",benign neoplasm of skin,MONDO:0021440,http://purl.obolibrary.org/obo/MONDO_0021440,0.62
ieu-a-87,Extreme waist-to-hip ratio,waist-hip ratio,EFO:0004343,http://www.ebi.ac.uk/efo/EFO_0004343,0.631
ukb-a-101,Non-cancer illness code  self-reported: malabsorption/coeliac disease,celiac disease,EFO:0001060,http://www.ebi.ac.uk/efo/EFO_0001060,0.573
ukb-e-41245_p47_MID,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-b-18700,"Non-cancer illness code, self-reported: cholelithiasis/gall stones",cholelithiasis,EFO:0004799,http://www.ebi.ac.uk/efo/EFO_0004799,0.591
ukb-e-6154_p2_CSA,"Medication for pain relief, constipation, heartburn",Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.552
finn-b-I9_STENOSIS_EXNONE,"""Occlusion and stenosis of arteries, not leading to stroke"" (no controls excluded)",occlusion precerebral artery,EFO:0009677,http://www.ebi.ac.uk/efo/EFO_0009677,0.59
ukb-b-8329,Eye problems/disorders: Cataract,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.636
finn-b-E4_HYTHYSUBS,Hypothyroidism due to medicaments and other exogenous substances,hypothyroidism,EFO:0004705,http://www.ebi.ac.uk/efo/EFO_0004705,0.607
ukb-a-538,Diagnoses - main ICD10: I83 Varicose veins of lower extremities,Varicose veins,HP:0002619,http://purl.obolibrary.org/obo/HP_0002619,0.575
finn-b-F5_STIMUL,"Mental and behavioural disorders due to use of other stimulants, including caffeine",Behavioral abnormality,HP:0000708,http://purl.obolibrary.org/obo/HP_0000708,0.601
finn-b-F5_PERSOTH,Other and unspecified disorders of adult personality and behauviour,Personality disorder,HP:0012075,http://purl.obolibrary.org/obo/HP_0012075,0.604
finn-b-I9_PHLETHROMBDVTLOW_EXNONE,DVT of lower extremities (no controls excluded),lower extremity fracture,EFO:0009512,http://www.ebi.ac.uk/efo/EFO_0009512,0.567
ukb-b-7436,Diagnoses - secondary ICD10: I25.1 Atherosclerotic heart disease,carotid atherosclerosis,EFO:0009783,http://www.ebi.ac.uk/efo/EFO_0009783,0.604
ukb-e-23112_AFR,Leg fat mass (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.58
ukb-b-16471,Diagnoses - secondary ICD10: Z85.0 Personal history of malignant neoplasm of digestive organs,digestive system cancer,MONDO:0002516,http://purl.obolibrary.org/obo/MONDO_0002516,0.563
ukb-b-13537,Operation code: percutaneous/open kidney stone surgery/lithotripsy,percutaneous kidney biopsy,EFO:0009293,http://www.ebi.ac.uk/efo/EFO_0009293,0.601
ukb-b-13251,"Non-cancer illness code, self-reported: gout","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.567
ukb-e-41245_p41_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-b-16102,PCT responsible for patient data: EALING PCT,Porphyria cutanea tarda,ORPHANET.ORDO:101330,http://www.orpha.net/ORDO/Orphanet_101330,0.556
ukb-a-90,Non-cancer illness code  self-reported: pernicious anaemia,pernicious anemia,EFO:0005576,http://www.ebi.ac.uk/efo/EFO_0005576,0.573
ukb-e-41245_p23_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ebi-a-GCST004885,Neuroblastoma (MYCN amplification),neuroblastoma,EFO:0000621,http://www.ebi.ac.uk/efo/EFO_0000621,0.604
finn-b-I9_ANEUR_EXNONE,Endovascular or surgical operations to intracerebral aneurysms (no controls excluded),brain aneurysm,EFO:0003870,http://www.ebi.ac.uk/efo/EFO_0003870,0.589
finn-b-ST19_CONTU_ANKLE,Contusion of ankle,Spinal cord injury,EFO:1001919,http://www.ebi.ac.uk/efo/EFO_1001919,0.553
finn-b-E4_DM1NASCOMP,Type 1 diabetes with other specified/multiple/unspecified complications,type 1 diabetes mellitus,MONDO:0005147,http://purl.obolibrary.org/obo/MONDO_0005147,0.558
ukb-e-41245_p16_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
finn-b-CD2_BENIGN_SKIN_UPPERLIMB,"Benign neoplasm: Skin of upper limb, including shoulder",benign neoplasm of skin,MONDO:0021440,http://purl.obolibrary.org/obo/MONDO_0021440,0.648
ukb-e-3839_AFR,Number of spontaneous miscarriages,Miscarriage,HP:0005268,http://purl.obolibrary.org/obo/HP_0005268,0.574
ukb-e-6154_p2_EAS,"Medication for pain relief, constipation, heartburn",Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.552
finn-b-K11_ORALCYST,"Cysts of oral region, not elsewhere classified",Renal cyst,HP:0000107,http://purl.obolibrary.org/obo/HP_0000107,0.596
ukb-e-6154_p1_EAS,"Medication for pain relief, constipation, heartburn",Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.552
ukb-b-18616,Operative procedures - secondary OPCS: Z40.1 Pulmonary artery,Pulmonary arterial hypertension associated with another disease,EFO:0009193,http://www.ebi.ac.uk/efo/EFO_0009193,0.594
ukb-e-B96_CSA,B96 Other bacterial agents as the cause of diseases classified to other chapters,bacterial disease,EFO:0000771,http://www.ebi.ac.uk/efo/EFO_0000771,0.581
finn-b-CD2_BENIGN_MELANOCYTIC_FACE,Melanocytic naevi of other and unspecified parts of face,Large congenital melanocytic nevus,ORPHANET.ORDO:626,http://www.orpha.net/ORDO/Orphanet_626,0.565
ukb-b-15527,Operation code: squint correction,Strabismus,HP:0000486,http://purl.obolibrary.org/obo/HP_0000486,0.605
ukb-e-41245_p7_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-e-1558_EAS,Alcohol intake frequency.,bowel opening frequency,EFO:0600084,http://www.ebi.ac.uk/efo/EFO_0600084,0.581
ukb-a-534,Diagnoses - main ICD10: I25 Chronic ischaemic heart disease,Myocardial Ischemia,EFO:1001375,http://www.ebi.ac.uk/efo/EFO_1001375,0.589
ukb-b-4013,Operative procedures - main OPCS: W79.1 Soft tissue correction of hallux valgus,Hallux valgus,HP:0001822,http://purl.obolibrary.org/obo/HP_0001822,0.562
ukb-b-4077,Leisure/social activities: Other group activity,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.559
finn-b-F5_PERSBEHORG,"Personality and behavioural disorders due to brain disease, damage and dysfunction",Behavioral abnormality,HP:0000708,http://purl.obolibrary.org/obo/HP_0000708,0.591
finn-b-NECROVASC_FG,Other necrotizing vasculopathies (FG),vascular disease,EFO:0004264,http://www.ebi.ac.uk/efo/EFO_0004264,0.572
finn-b-F5_DELIRIUM,"Delirium, not induced by alcohol and other psychoactive substances",alcohol withdrawal delirium,EFO:1000800,http://www.ebi.ac.uk/efo/EFO_1000800,0.565
ukb-e-recode8_EAS,"hl.rand_norm(mean=pop_dict[mt.pop], seed=42)",pelvic organ prolapse,EFO:0004710,http://www.ebi.ac.uk/efo/EFO_0004710,0.576
ukb-e-41245_p47_EAS,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
finn-b-J10_SEPTDEV,Deviated nasal septum,Nasal Septal Perforation,EFO:1001813,http://www.ebi.ac.uk/efo/EFO_1001813,0.581
ukb-e-100900_CSA,Intake of sugar added to cereal,sugar consumption measurement,EFO:0010158,http://www.ebi.ac.uk/efo/EFO_0010158,0.575
finn-b-VWXY20_SEQUEL_EXTER_CAUSES_MORBIDI_MORTA,Sequelae of external causes of morbidity and mortality,mortality,EFO:0004352,http://www.ebi.ac.uk/efo/EFO_0004352,0.55
ukb-a-347,Ever had hysterectomy (womb removed),hysterectomy,EFO:0003881,http://www.ebi.ac.uk/efo/EFO_0003881,0.595
ukb-e-6155_p3_AFR,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
ukb-e-3637_CSA,Frequency of other exercises in last 4 weeks,exercise,EFO:0000483,http://www.ebi.ac.uk/efo/EFO_0000483,0.573
ukb-b-12202,"Diagnoses - secondary ICD10: K25.9 Unspecified as acute or chronic, without haemorrhage or perforation",peptic ulcer disease,MONDO:0004247,http://purl.obolibrary.org/obo/MONDO_0004247,0.578
finn-b-ST19_OPEN_WOUND_THORAX,Open wound of thorax,neoplasm of thorax,MONDO:0021350,http://purl.obolibrary.org/obo/MONDO_0021350,0.608
ukb-e-2020_AFR,"Loneliness, isolation",loneliness measurement,EFO:0007865,http://www.ebi.ac.uk/efo/EFO_0007865,0.588
finn-b-F5_EMOCHILD,Emotional disorders and disorders of social functioning with onset specific to childhood,autism,EFO:0003758,http://www.ebi.ac.uk/efo/EFO_0003758,0.614
ukb-e-100670_CSA,White wine intake,white wine liking measurement,EFO:0006948,http://www.ebi.ac.uk/efo/EFO_0006948,0.59
ukb-e-6156_p2_CSA,Manic/hyper symptoms,sign or symptom,EFO:0003765,http://www.ebi.ac.uk/efo/EFO_0003765,0.553
ukb-b-10880,Diagnoses - secondary ICD10: Z87.4 Personal history of diseases of the genito-urinary system,disease of genitourinary system,EFO:0009663,http://www.ebi.ac.uk/efo/EFO_0009663,0.589
ukb-d-M13_SOFTOVERUSE,"Soft tissue disorders related to use, overuse and pressure",soft tissue disease,EFO:0009470,http://www.ebi.ac.uk/efo/EFO_0009470,0.594
ukb-d-L72,Diagnoses - main ICD10: L72 Follicular cysts of skin and subcutaneous tissue,skin disease,EFO:0000701,http://www.ebi.ac.uk/efo/EFO_0000701,0.621
ukb-b-4122,"Non-cancer illness code, self-reported: joint pain","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.553
finn-b-R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS,Other symptoms and signs involving the nervous and musculoskeletal systems,musculoskeletal system disease,EFO:0009676,http://www.ebi.ac.uk/efo/EFO_0009676,0.581
ukb-e-6154_p4_AFR,"Medication for pain relief, constipation, heartburn",Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.552
ukb-e-41245_p20_MID,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-b-19381,"Non-cancer illness code, self-reported: osteopenia",Osteopenia,HP:0000938,http://purl.obolibrary.org/obo/HP_0000938,0.586
ebi-a-GCST90013420,Ambidextrousness,handedness,EFO:0009902,http://www.ebi.ac.uk/efo/EFO_0009902,0.576
ukb-e-41245_p16_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-a-107,Non-cancer illness code  self-reported: gout,"number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.567
ukb-e-680_p5_CSA,Own or rent accommodation lived in,eye accommodation disease,MONDO:0000926,http://purl.obolibrary.org/obo/MONDO_0000926,0.652
ukb-e-6155_p7_AFR,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
ukb-e-2040_CSA,Risk taking,risk factor,EFO:0003919,http://www.ebi.ac.uk/efo/EFO_0003919,0.594
ukb-e-1349_MID,Processed meat intake,mental process,EFO:0004323,http://www.ebi.ac.uk/efo/EFO_0004323,0.554
ukb-a-81,Non-cancer illness code  self-reported: depression,"number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.55
ukb-b-2973,Diagnoses - secondary ICD10: K31.8 Other specified diseases of stomach and duodenum,duodenal disorder,MONDO:0002866,http://purl.obolibrary.org/obo/MONDO_0002866,0.558
ukb-e-874_p1_MID,Duration of walks,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.596
ukb-e-6155_p1_AFR,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
finn-b-Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX,"Other congenital malformations of tongue, mouth and pharynx",developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.588
ukb-e-1498_MID,Coffee intake,coffee consumption,EFO:0004330,http://www.ebi.ac.uk/efo/EFO_0004330,0.608
ukb-e-41245_p48_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
finn-b-PRIM_KNEEARTHROSIS,"Primary gonarthrosis, bilateral",Primary lateral sclerosis,ORPHANET.ORDO:35689,http://www.orpha.net/ORDO/Orphanet_35689,0.565
ukb-a-74,Non-cancer illness code  self-reported: diabetes,"number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.555
finn-b-N14_RECURANDPERHEAMATUR,Recurrent and persistent haematuria,recurrent,EFO:0010246,http://www.ebi.ac.uk/efo/EFO_0010246,0.586
ukb-b-2506,Eye problems/disorders: None of the above,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.625
ukb-a-100,Non-cancer illness code  self-reported: psoriasis,psoriasis,EFO:0000676,http://www.ebi.ac.uk/efo/EFO_0000676,0.617
ukb-b-14086,Diagnoses - main ICD10: N93.8 Other specified abnormal uterine and vaginal bleeding,Metrorrhagia,HP:0100608,http://purl.obolibrary.org/obo/HP_0100608,0.587
ukb-e-4288_CSA,Time to answer,time,EFO:0000721,http://www.ebi.ac.uk/efo/EFO_0000721,0.579
ukb-d-K31,Diagnoses - main ICD10: K31 Other diseases of stomach and duodenum,duodenal disorder,MONDO:0002866,http://purl.obolibrary.org/obo/MONDO_0002866,0.599
ukb-e-23112_MID,Leg fat mass (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.58
ukb-e-104290_AFR,Sweet pepper intake,Cohen syndrome,MONDO:0008999,http://purl.obolibrary.org/obo/MONDO_0008999,0.582
ukb-b-1147,Diagnoses - secondary ICD10: D12.5 Sigmoid colon,sigmoid neoplasm,EFO:1001181,http://www.ebi.ac.uk/efo/EFO_1001181,0.572
ukb-b-8650,"Non-cancer illness code, self-reported: angina","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.561
ukb-b-8877,Diagnoses - secondary ICD10: B96.2 Escherichia coli [E. coli] as the cause of diseases classified to other chapters,Escherichia coli Infections,EFO:1001318,http://www.ebi.ac.uk/efo/EFO_1001318,0.562
ukb-b-8792,Operative procedures - main OPCS: H48.2 Excision of skin tag of anus,fibroepithelial polyp of the anus,EFO:1000699,http://www.ebi.ac.uk/efo/EFO_1000699,0.556
ukb-d-3859_1,Reason former drinker stopped drinking alcohol: Illness or ill health,alcohol drinking,EFO:0004329,http://www.ebi.ac.uk/efo/EFO_0004329,0.602
ukb-d-20002_1278,"Non-cancer illness code, self-reported: cataract","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.553
ukb-b-18819,Treatment/medication code: vitamin b12 preparation,vitamin B12 measurement,EFO:0004620,http://www.ebi.ac.uk/efo/EFO_0004620,0.567
finn-b-F5_BEHAVE,Behavioural syndromes associated with physiological disturbances and physical factors,Behavioral abnormality,HP:0000708,http://purl.obolibrary.org/obo/HP_0000708,0.564
finn-b-ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED,"Other complications of surgical and medical care, not elsewhere classified",medical procedure,EFO:0002571,http://www.ebi.ac.uk/efo/EFO_0002571,0.59
ukb-b-15200,Operation code: mouth/salivary gland surgery,salivary gland disease,EFO:0008581,http://www.ebi.ac.uk/efo/EFO_0008581,0.603
ukb-b-2669,Treatment/medication code: vitamin b compound tablet,compound based treatment,EFO:0000369,http://www.ebi.ac.uk/efo/EFO_0000369,0.557
ukb-b-12181,Pain type(s) experienced in last month: Headache,Headache,HP:0002315,http://purl.obolibrary.org/obo/HP_0002315,0.567
finn-b-RHEUMA_CHRYSTAL,"Chrystal arthropathies, rheuma endpoint",crystal arthropathy,MONDO:0022208,http://purl.obolibrary.org/obo/MONDO_0022208,0.564
finn-b-O15_PREECLAMPS_CHRONIC_HYPERT,Pre-eclampsia superimposed on chronic hypertension,preeclampsia,EFO:0000668,http://www.ebi.ac.uk/efo/EFO_0000668,0.571
finn-b-K11_GINGIVA,Other disorders of gingiva and edentulous alveolar ridge,gingival disease,EFO:0009670,http://www.ebi.ac.uk/efo/EFO_0009670,0.562
ukb-b-1315,Operation code: thyroidectomy/partial thyroidectomy,thyroid neoplasm,EFO:0003841,http://www.ebi.ac.uk/efo/EFO_0003841,0.591
finn-b-AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,Viral infections characterized by skin and mucous membrane lesions,viral eye infection,MONDO:0020950,http://purl.obolibrary.org/obo/MONDO_0020950,0.553
ukb-e-6155_p4_EAS,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
finn-b-CD2_BENIGN_MELANOCYTIC_NOS_EXALLC,"""Melanocytic naevi, other sites/unspecified"" (all cancers excluded)",Large congenital melanocytic nevus,ORPHANET.ORDO:626,http://www.orpha.net/ORDO/Orphanet_626,0.569
ukb-e-23112_CSA,Leg fat mass (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.58
ukb-b-657,Operation code: dilatation and curettage/d+c,curettage,EFO:0010728,http://www.ebi.ac.uk/efo/EFO_0010728,0.593
ukb-e-DBP_p3_CSA,"Diastolic blood pressure, combined automated + manual reading, adjusted by medication",diastolic blood pressure,EFO:0006336,http://www.ebi.ac.uk/efo/EFO_0006336,0.596
ukb-e-4609_CSA,Longest period of depression,depressive disorder,MONDO:0002050,http://purl.obolibrary.org/obo/MONDO_0002050,0.603
finn-b-ST19_BURNS_CORROSIO,Burns and corrosions,Eye Burns,EFO:1001788,http://www.ebi.ac.uk/efo/EFO_1001788,0.581
ukb-e-1558_AFR,Alcohol intake frequency.,bowel opening frequency,EFO:0600084,http://www.ebi.ac.uk/efo/EFO_0600084,0.581
finn-b-Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS,Presence of cardiac and vascular implants and grafts,blood vessel replacement,EFO:0010672,http://www.ebi.ac.uk/efo/EFO_0010672,0.552
finn-b-ST19_INJURY_NERVES_WRIST_HAND_LEVEL,Injury of nerves at wrist and hand level,nervous system injury,EFO:0009490,http://www.ebi.ac.uk/efo/EFO_0009490,0.571
ukb-e-5496_CSA,Leg pain when walking ever disappears while walking,Difficulty walking,HP:0002355,http://purl.obolibrary.org/obo/HP_0002355,0.591
finn-b-H7_VITRCRYSTAL,Crystalline deposits in vitreous body,vitreous body disease,EFO:0008624,http://www.ebi.ac.uk/efo/EFO_0008624,0.583
ukb-e-23120_CSA,Arm fat mass (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.575
ukb-e-6154_p3_CSA,"Medication for pain relief, constipation, heartburn",Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.552
ukb-e-G56_CSA,G56 Mononeuropathies of upper limb,mononeuropathy,EFO:0009558,http://www.ebi.ac.uk/efo/EFO_0009558,0.579
finn-b-K11_ERUPTION,Tooth eruption problems,Primary failure of tooth eruption,ORPHANET.ORDO:412206,http://www.orpha.net/ORDO/Orphanet_412206,0.593
ukb-e-6154_p1_MID,"Medication for pain relief, constipation, heartburn",Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.552
finn-b-M13_OSTEOCHONDRO,Osteopathies and chondropathies,ciliopathy,EFO:0003900,http://www.ebi.ac.uk/efo/EFO_0003900,0.559
ukb-b-18477,Operation code: bladder surgery,cystitis,EFO:1000025,http://www.ebi.ac.uk/efo/EFO_1000025,0.565
ukb-e-SBP_p3_AFR,"Systolic blood pressure, combined automated + manual reading, adjusted by medication",systolic blood pressure,EFO:0006335,http://www.ebi.ac.uk/efo/EFO_0006335,0.6
finn-b-R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN,Other symptoms and signs involving the digestive system and abdomen,sign or symptom,EFO:0003765,http://www.ebi.ac.uk/efo/EFO_0003765,0.577
ukb-e-1717_EAS,Skin colour,skin neoplasm,EFO:0004198,http://www.ebi.ac.uk/efo/EFO_0004198,0.603
ukb-b-14742,Operation code: testicular/scrotal operation,Testicular atrophy,HP:0000029,http://purl.obolibrary.org/obo/HP_0000029,0.566
ukb-e-23116_MID,Leg fat mass (left),left,EFO:0001658,http://www.ebi.ac.uk/efo/EFO_0001658,0.594
ukb-b-20141,"Non-cancer illness code, self-reported: eczema/dermatitis",atopic eczema,EFO:0000274,http://www.ebi.ac.uk/efo/EFO_0000274,0.588
ukb-a-49,Fed-up feelings,Fish-eye disease,ORPHANET.ORDO:79292,http://www.orpha.net/ORDO/Orphanet_79292,0.572
ukb-b-4772,Diagnoses - main ICD10: M72.04 Palmar fascial fibromatosis [Dupuytren]-Hand,Palmar Fibromatosis,EFO:1000438,http://www.ebi.ac.uk/efo/EFO_1000438,0.567
ukb-e-2040_MID,Risk taking,risk factor,EFO:0003919,http://www.ebi.ac.uk/efo/EFO_0003919,0.594
finn-b-L12_SCARCONDITIONS,Scar conditions and fibrosis of skin,fibrosis,EFO:0006890,http://www.ebi.ac.uk/efo/EFO_0006890,0.606
ukb-b-16879,Diagnoses - secondary ICD10: N95.0 Postmenopausal bleeding,postmenopausal,EFO:0002721,http://www.ebi.ac.uk/efo/EFO_0002721,0.619
